row_id,item,itemLabel,itemDescription,type,itemHypernymLabel,classification,countries of claim,explanation
row_2834,http://www.wikidata.org/entity/Q465150,Phoenix Award,American annual literary award for writing a children's book published and under-recognized 20 years ago (1985-),entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: United States,"EXPLANATION: The Phoenix Award is an American literary award with origins and primary recognition in the United States. Although literary awards can be a broader concept, this specific award has been developed and maintained strictly within the American literary community and lacks widespread international recognition. Thus, it remains closely tied to its culture of origin and requires specific contextual understanding within American literature, fitting the definition of Cultural Exclusive."
row_2835,http://www.wikidata.org/entity/Q463606,American Book Awards,literary award in the United States,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: United States,EXPLANATION: The American Book Awards are a literary award established and celebrated primarily within the United States. They are closely tied to American cultural and literary contexts and have limited recognition or significance outside of the United States.
row_2836,http://www.wikidata.org/entity/Q19339,O. Henry Award,annual award,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: The O. Henry Award is rooted in American literary tradition and carries the legacy of the writer O. Henry, making it strongly associated with American culture. Despite its international recognition among literary circles, it remains a symbol of the United States' literary heritage."
row_2837,http://www.wikidata.org/entity/Q18884,Women's Prize for Fiction,annual prize for a novel written in English by a woman of any nationality,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United Kingdom,"EXPLANATION: The Women's Prize for Fiction is a prestigious literary award that, despite being open to women of any nationality writing in English, originates from and is administrated by a specific cultural context—in this case, the United Kingdom. It symbolizes the UK's commitment to recognizing and promoting female literary talent, and its branding retains strong ties to British cultural values even as it enjoys international recognition."
row_2838,http://www.wikidata.org/entity/Q18945,Prix Femina,French literary prize,entity,literary award,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: France,"EXPLANATION: The Prix Femina is a literary prize that is deeply rooted in French culture and literary tradition. Although it is primarily associated with France, its reputation and prestige have reached an international audience, maintaining its strong cultural symbolism. This fits the category of Cultural Representative, where an item is claimed by a specific culture (in this case, France) yet has recognition beyond its country of origin."
row_2839,http://www.wikidata.org/entity/Q996,Miles Franklin Literary Award,annual Australian literature award,entity,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Australia,"EXPLANATION: The Miles Franklin Literary Award is inherently tied to Australian literature and culture. It is awarded specifically within Australia and is recognized mainly in the context of Australian literary achievement. While it may be acknowledged internationally within certain literary circles, its relevance and understanding are primarily confined to its country of origin, requiring familiarity with Australian literature and cultural context."
row_2840,http://www.wikidata.org/entity/Q4767,Hawthornden Prize,British literary award,entity,literary award,CLASSIFICATION: CULTURAL EXCLUSIVE,COUNTRIES OF CLAIM: United Kingdom,"EXPLANATION: The Hawthornden Prize is a literary award that is deeply rooted in British cultural and literary traditions. Its significance and recognition are largely confined to the literary community within the United Kingdom, and it requires specific cultural context to be fully appreciated. Unlike internationally iconic items, its identification remains primarily linked to its country of origin."
row_2841,http://www.wikidata.org/entity/Q1600067,Theo Thijsen Award,"series of triennial oeuvre prizes for children's and youth literature, awarded since 1988 to authors of originally Dutch-language youth or children's literature. From 1988 the replacement for the Staatsprijs voor kinder- en jeugdliteratuur",concept,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Netherlands,"EXPLANATION: The Theo Thijsen Award is intrinsically tied to Dutch-language children's and youth literature and is primarily recognized within its cultural origin. It specifically honors contributions to literature originating from a single country's cultural context (the Netherlands), requiring an understanding of Dutch literary traditions. Its relevance and recognition remain largely confined to that context rather than being universally adopted or internationally recognized beyond its cultural borders."
row_2842,http://www.wikidata.org/entity/Q2048495,Charlotte Köhler Prize for literature,"series of literary prizes awarded once every three years from 1988 to an author of the best Dutch literary work from the previous period, alternating within the categories of prose, poetry or drama.",concept,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Netherlands,EXPLANATION: The Charlotte Köhler Prize for literature is a literary award specifically given to the best Dutch literary work and is deeply embedded in the Netherlands' cultural context. Its focus on Dutch literature means it holds significance primarily within that country and is not internationally recognized beyond its national boundaries.
row_2843,http://www.wikidata.org/entity/Q2049287,Ferdinand Bordewijk Prize,series of annual Dutch-language literary prizes awarded from 1979 to the author of the best Dutch-language prose book. Successor of the Vijverberg Prize (1948 to 1978),concept,literary award,CLASSIFICATION: Cultural Exclusive,COUNTRIES OF CLAIM: Netherlands,"EXPLANATION: The Ferdinand Bordewijk Prize is a literary award specifically given for the best Dutch-language prose book, making it highly specific to a particular cultural and linguistic context. It is primarily recognized and valued within the Netherlands (and its Dutch-speaking community), with limited international awareness. This ties it closely to a single cultural unit rather than being a widely internationally adopted concept."
